,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
370,9.555285714285715,,,,,,,,,L41,cs37,0,0,0,0,0,0
371,9.403421052631579,,,,,,,,,M21,cs56,0,0,0,0,0,0
372,14.028470588235294,,,,,,,,,L22,cs108,0,0,0,0,0,0
373,15.511149999999999,,,,,,,,,L41,CS119,0,0,0,0,0,0
374,10.254111111111111,,,,,,,,,L12,cs132,0,0,0,0,0,0
375,9.18240625,,,,,,,,,M31,CS75,0,0,0,0,0,0
376,29.625,,,,,,,,,M21,cs79,0,0,0,0,0,0
377,8.58409375,,,,,,,,,L31,cs20,0,0,0,0,0,0
378,15.294454545454546,,,,,,,,,L32,CS90,0,0,0,0,0,0
379,10.277888888888889,,,,,,,,,M11,cs44,0,0,0,0,0,0
380,8.229875,,,,,,,,,M12,cs118,0,0,0,0,0,0
381,4.698,,,,,,,,,M21,teststefano,0,0,0,0,0,0
382,4.7885,,,,,,,,,M31,stefano1,0,0,0,0,0,0
383,17.474833333333333,,,,,,,,,L32,cs15,0,0,0,0,0,0
384,10.554192307692308,,,,,,,,,L31,cs33,0,0,0,0,0,0
385,6.662538461538462,,,,,,,,,M22,cs56,0,0,0,0,0,0
386,8.251204545454545,,,,,,,,,M22,CS94,0,0,0,0,0,0
387,13.145892857142856,,,,,,,,,L41,cs25,0,0,0,0,0,0
388,11.454475,,,,,,,,,L41,CS102,0,0,0,0,0,0
389,11.646222222222223,,,,,,,,,M32,CS122,0,0,0,0,0,0
390,6.441166666666667,,,,,,,,,M12,cs137,0,0,0,0,0,0
391,2.011375,,,,,,,,,M41,TEST999,0,0,0,0,0,0
392,3.8041666666666667,,,,,,,,,L22,teststefano,0,0,0,0,0,0
393,17.30875,,,,,,,,,L21,cs09,0,0,0,0,0,0
394,17.6385,,,,,,,,,M42,cs25,0,0,0,0,0,0
395,271.298,,,,,,,,,L22,cs16,0,0,0,0,0,0
396,4.668033333333334,,,,,,,,,M22,cs54,0,0,0,0,0,0
397,4.91225,,,,,,,,,M32,test6,0,0,0,0,0,0
398,39.2665,,,,,,,,,L22,cs06,0,0,0,0,0,0
399,5.469375,,,,,,,,,M12,TestRyan,0,0,0,0,0,0
400,8.9498125,,,,,,,,,L31,cs68,0,0,0,0,0,0
401,14.344565217391304,,,,,,,,,L41,cs113,0,0,0,0,0,0
402,7.597666666666667,,,,,,,,,M32,cs125,0,0,0,0,0,0
403,6.407214285714286,,,,,,,,,M32,cs68,0,0,0,0,0,0
404,8.10964,,,,,,,,,L11,cs118,0,0,0,0,0,0
405,16.747333333333334,,,,,,,,,M21,cs16,0,0,0,0,0,0
406,9.641375,,,,,,,,,L11,CS91,0,0,0,0,0,0
407,10.939583333333333,,,,,,,,,L22,CS103,0,0,0,0,0,0
408,6.1055789473684206,,,,,,,,,L22,cs46,0,0,0,0,0,0
409,89.148,,,,,,,,,M11,cs30,0,0,0,0,0,0
410,54.763,,,,,,,,,L41,cs11,0,0,0,0,0,0
411,7.9448888888888884,,,,,,,,,M21,CS103,0,0,0,0,0,0
412,9.9904,,,,,,,,,L31,cs60,0,0,0,0,0,0
413,10.415875,,,,,,,,,L42,cs25,0,0,0,0,0,0
414,7.71865625,,,,,,,,,M11,test,0,0,0,0,0,0
415,12.281,,,,,,,,,M12,cs53,0,0,0,0,0,0
416,10.287357142857143,,,,,,,,,L12,CS100,0,0,0,0,0,0
417,24.2425,,,,,,,,,L12,cs85,0,0,0,0,0,0
418,23.127,,,,,,,,,L22,ryan,0,0,0,0,0,0
419,12.6005,,,,,,,,,L31,cs111,0,0,0,0,0,0
420,6.484181818181818,,,,,,,,,M32,cs111,0,0,0,0,0,0
421,14.1695,,,,,,,,,L11,cs92,0,0,0,0,0,0
422,5.5095,,,,,,,,,L42,stefano1,0,0,0,0,0,0
423,7.1443,,,,,,,,,L32,cs67,0,0,0,0,0,0
424,11.736375,,,,,,,,,M11,cs53,0,0,0,0,0,0
425,5.642285714285714,,,,,,,,,M11,cs137,0,0,0,0,0,0
426,12.52915625,,,,,,,,,M41,CS101,0,0,0,0,0,0
427,6.804866666666666,,,,,,,,,M42,cs50,0,0,0,0,0,0
428,14.7615,,,,,,,,,L11,cs61,0,0,0,0,0,0
429,11.989,,,,,,,,,4,Test-Vinnie,0,0,0,0,0,0
430,11.343421052631578,,,,,,,,,M22,cs69,0,0,0,0,0,0
431,12.184,,,,,,,,,L41,cs40,0,0,0,0,0,0
432,7.699,,,,,,,,,M41,CS97,0,0,0,0,0,0
433,13.588933333333333,,,,,,,,,L32,cs47,0,0,0,0,0,0
434,14.20775,,,,,,,,,L32,CS114,0,0,0,0,0,0
435,13.6943125,,,,,,,,,L12,cs44,0,0,0,0,0,0
436,36.521166666666666,,,,,,,,,L42,cs124,0,0,0,0,0,0
437,5.16,,,,,,,,,M42,stefano1,0,0,0,0,0,0
438,17.6655,,,,,,,,,M41,cs126,0,0,0,0,0,0
439,8.688625,,,,,,,,,M42,CS101,0,0,0,0,0,0
440,8.0523,,,,,,,,,L41,test-vinnie,0,0,0,0,0,0
441,10.59025,,,,,,,,,L32,cs89,0,0,0,0,0,0
442,18.89783333333333,,,,,,,,,L21,CS106,0,0,0,0,0,0
443,20.65885714285714,,,,,,,,,M32,CS77,0,0,0,0,0,0
444,11.7931875,,,,,,,,,M42,cs40,0,0,0,0,0,0
445,6.273157894736842,,,,,,,,,L11,cs64,0,0,0,0,0,0
446,17.702875,,,,,,,,,M11,cs27,0,0,0,0,0,0
447,27.19666666666667,,,,,,,,,M21,CS70,0,0,0,0,0,0
448,5.955733333333334,,,,,,,,,M11,cs64,0,0,0,0,0,0
449,12.178888888888888,,,,,,,,,M42,cs38,0,0,0,0,0,0
450,13.614533333333332,,,,,,,,,M12,cs02,0,0,0,0,0,0
451,21.949125,,,,,,,,,M32,cs82,0,0,0,0,0,0
452,10.28078846153846,,,,,,,,,L41,cs72,0,0,0,0,0,0
453,9.474875,,,,,,,,,M12,cs03,0,0,0,0,0,0
454,17.75,,,,,,,,,L21,cs120,0,0,0,0,0,0
455,15.460833333333333,,,,,,,,,M41,cs112,0,0,0,0,0,0
456,55.6905,,,,,,,,,M42,cs124,0,0,0,0,0,0
457,17.690190476190477,,,,,,,,,M32,cs139,0,0,0,0,0,0
458,11.561333333333334,,,,,,,,,M31,cs08,0,0,0,0,0,0
459,28.52425,,,,,,,,,M41,cs38,0,0,0,0,0,0
460,10.53055,,,,,,,,,L41,cs116,0,0,0,0,0,0
461,7.0789,,,,,,,,,M31,cs125,0,0,0,0,0,0
462,11.4491,,,,,,,,,L42,cs40,0,0,0,0,0,0
463,17.62033333333333,,,,,,,,,M42,cs112,0,0,0,0,0,0
464,5.951,,,,,,,,,M41,cs124,0,0,0,0,0,0
465,8.7865,,,,,,,,,M32,cs07,0,0,0,0,0,0
466,9.533181818181818,,,,,,,,,M41,vinnie,0,0,0,0,0,0
467,10.1645,,,,,,,,,L21,cs31,0,0,0,0,0,0
468,22.677909090909093,,,,,,,,,L21,CS130,0,0,0,0,0,0
469,10.509,,,,,,,,,M11,cs03,0,0,0,0,0,0
470,8.866363636363635,,,,,,,,,L41,cs21,0,0,0,0,0,0
471,12.396,,,,,,,,,L12,cs137,0,0,0,0,0,0
472,17.0665,,,,,,,,,L12,cs131,0,0,0,0,0,0
473,2.2056428571428572,,,,,,,,,L41,TEST9999,0,0,0,0,0,0
474,5.244666666666667,,,,,,,,,L32,cs18,0,0,0,0,0,0
475,14.064411764705882,,,,,,,,,M22,cs108,0,0,0,0,0,0
476,7.215,,,,,,,,,M11,teststefano,0,0,0,0,0,0
477,9.64221052631579,,,,,,,,,M31,cs32,0,0,0,0,0,0
478,13.69,,,,,,,,,L11,cs134,0,0,0,0,0,0
479,11.43626923076923,,,,,,,,,L11,cs44,0,0,0,0,0,0
480,1.7555,,,,,,,,,M22,subj01,0,0,0,0,0,0
481,9.53036,,,,,,,,,L11,TEST999,0,0,0,0,0,0
482,6.589555555555556,,,,,,,,,L42,cs42,0,0,0,0,0,0
483,10.517,,,,,,,,,M32,cs48,0,0,0,0,0,0
484,7.99825,,,,,,,,,M21,cs14,0,0,0,0,0,0
485,15.129333333333333,,,,,,,,,M31,cs19,0,0,0,0,0,0
486,16.4905,,,,,,,,,L21,cs45,0,0,0,0,0,0
487,9.047857142857143,,,,,,,,,M22,cs87,0,0,0,0,0,0
488,16.56738461538462,,,,,,,,,L31,cs15,0,0,0,0,0,0
489,3.6186666666666665,,,,,,,,,M12,teststefano,0,0,0,0,0,0
490,9.6036,,,,,,,,,L32,cs33,0,0,0,0,0,0
491,18.26585714285714,,,,,,,,,M22,CS121,0,0,0,0,0,0
492,10.975,,,,,,,,,L31,cs58,0,0,0,0,0,0
493,24.624666666666666,,,,,,,,,M31,CS77,0,0,0,0,0,0
494,5.8991875,,,,,,,,,M12,cs39,0,0,0,0,0,0
495,15.129071428571429,,,,,,,,,L21,cs34,0,0,0,0,0,0
496,28.537612903225806,,,,,,,,,L21,CS121,0,0,0,0,0,0
497,7.6076999999999995,,,,,,,,,L42,cs24,0,0,0,0,0,0
498,15.097277777777778,,,,,,,,,M22,CS130,0,0,0,0,0,0
499,24.56888888888889,,,,,,,,,L12,CS01,0,0,0,0,0,0
500,11.955227272727273,,,,,,,,,L42,cs84,0,0,0,0,0,0
501,4.99975,,,,,,,,,M42,test6,0,0,0,0,0,0
502,4.880607142857143,,,,,,,,,L21,cs56,0,0,0,0,0,0
503,10.396578947368422,,,,,,,,,L41,cs42,0,0,0,0,0,0
504,10.67275,,,,,,,,,L12,CS91,0,0,0,0,0,0
505,8.062,,,,,,,,,M11,subj02,0,0,0,0,0,0
506,8.6159,,,,,,,,,M31,cs35,0,0,0,0,0,0
507,16.604956521739133,,,,,,,,,M31,cs89,0,0,0,0,0,0
508,17.4730625,,,,,,,,,M21,CS76,0,0,0,0,0,0
509,12.9097,,,,,,,,,M12,CS138,0,0,0,0,0,0
510,7.8455,,,,,,,,,M11,cs133,0,0,0,0,0,0
511,19.052,,,,,,,,,L32,cs19,0,0,0,0,0,0
512,47.2335,,,,,,,,,L22,CS76,0,0,0,0,0,0
513,15.448857142857143,,,,,,,,,M31,cs07,0,0,0,0,0,0
514,11.860454545454546,,,,,,,,,L11,cs04,0,0,0,0,0,0
515,6.9248,,,,,,,,,M32,cs110,0,0,0,0,0,0
516,18.141,,,,,,,,,M22,cs88,0,0,0,0,0,0
517,10.082045454545455,,,,,,,,,M42,cs84,0,0,0,0,0,0
518,3.13375,,,,,,,,,L31,test6,0,0,0,0,0,0
519,10.37575,,,,,,,,,M11,cs43,0,0,0,0,0,0
520,2.6597142857142857,,,,,,,,,L12,TEST9999,0,0,0,0,0,0
521,10.465263157894737,,,,,,,,,L11,CS135,0,0,0,0,0,0
522,22.967303030303032,,,,,,,,,M11,CS136,0,0,0,0,0,0
523,13.7855,,,,,,,,,M21,cs06,0,0,0,0,0,0
524,12.85972,,,,,,,,,M32,CS97,0,0,0,0,0,0
525,9.942,,,,,,,,,M12,subj02,0,0,0,0,0,0
526,6.807538461538462,,,,,,,,,M21,cs54,0,0,0,0,0,0
527,14.846666666666666,,,,,,,,,L21,cs29,0,0,0,0,0,0
528,37.95775,,,,,,,,,L21,cs16,0,0,0,0,0,0
529,9.64025,,,,,,,,,L22,cs09,0,0,0,0,0,0
530,7.470894736842105,,,,,,,,,M12,cs52,0,0,0,0,0,0
531,8.5096,,,,,,,,,L31,cs67,0,0,0,0,0,0
532,12.25575,,,,,,,,,M32,CS75,0,0,0,0,0,0
533,12.96085,,,,,,,,,M22,cs65,0,0,0,0,0,0
534,2.9658,,,,,,,,,L11,teststefano,0,0,0,0,0,0
535,6.750642857142857,,,,,,,,,L31,cs59,0,0,0,0,0,0
536,7.0842307692307696,,,,,,,,,M32,cs59,0,0,0,0,0,0
537,11.037304347826087,,,,,,,,,L31,cs47,0,0,0,0,0,0
538,26.146,,,,,,,,,L31,CS114,0,0,0,0,0,0
539,26.57798484848485,,,,,,,,,M21,cs108,0,0,0,0,0,0
540,8.05875,,,,,,,,,L21,cs05,0,0,0,0,0,0
541,15.3565,,,,,,,,,L22,CS94,0,0,0,0,0,0
542,32.10545,,,,,,,,,L22,cs79,0,0,0,0,0,0
543,12.047291666666666,,,,,,,,,L31,cs48,0,0,0,0,0,0
544,9.118859375,,,,,,,,,M11,Stefano9,0,0,0,0,0,0
545,24.466166666666666,,,,,,,,,M31,cs82,0,0,0,0,0,0
546,20.352,,,,,,,,,M11,CS104,0,0,0,0,0,0
547,4.1095,,,,,,,,,M22,test6,0,0,0,0,0,0
548,14.0924,,,,,,,,,M12,CS135,0,0,0,0,0,0
549,11.330578947368421,,,,,,,,,M32,CS98,0,0,0,0,0,0
550,7.9500714285714285,,,,,,,,,M31,cs47,0,0,0,0,0,0
551,21.388333333333332,,,,,,,,,M31,CS114,0,0,0,0,0,0
552,11.701541666666666,,,,,,,,,L41,cs38,0,0,0,0,0,0
553,3.685777777777778,,,,,,,,,M31,test6,0,0,0,0,0,0
554,18.661,,,,,,,,,L21,CS120,0,0,0,0,0,0
555,5.260642857142857,,,,,,,,,M12,cs133,0,0,0,0,0,0
556,33.190333333333335,,,,,,,,,L41,cs78,0,0,0,0,0,0
557,14.654136363636365,,,,,,,,,L22,cs93,0,0,0,0,0,0
558,9.615272727272728,,,,,,,,,L31,cs07,0,0,0,0,0,0
559,12.193125,,,,,,,,,L11,cs53,0,0,0,0,0,0
560,19.481454545454543,,,,,,,,,L11,cs73,0,0,0,0,0,0
561,5.521277777777778,,,,,,,,,M21,cs46,0,0,0,0,0,0
562,63.1625,,,,,,,,,M12,cs30,0,0,0,0,0,0
563,5.83025,,,,,,,,,L21,test6,0,0,0,0,0,0
564,13.099964285714286,,,,,,,,,L31,cs110,0,0,0,0,0,0
565,9.3210625,,,,,,,,,L12,cs43,0,0,0,0,0,0
566,5.5435,,,,,,,,,L42,cs128,0,0,0,0,0,0
567,11.77325,,,,,,,,,L32,cs08,0,0,0,0,0,0
568,12.488833333333334,,,,,,,,,M41,cs72,0,0,0,0,0,0
569,3.391,,,,,,,,,L32,test,0,0,0,0,0,0
570,5.7445,,,,,,,,,L32,cs35,0,0,0,0,0,0
571,12.189173913043478,,,,,,,,,M31,cs58,0,0,0,0,0,0
572,6.488,,,,,,,,,L42,cs118,0,0,0,0,0,0
573,9.776633333333333,,,,,,,,,L31,cs18,0,0,0,0,0,0
574,18.726214285714285,,,,,,,,,L21,cs65,0,0,0,0,0,0
575,2.5811666666666664,,,,,,,,,M42,TEST9999,0,0,0,0,0,0
576,17.212809523809522,,,,,,,,,M21,cs69,0,0,0,0,0,0
577,14.681899999999999,,,,,,,,,M32,cs36,0,0,0,0,0,0
578,11.332916666666666,,,,,,,,,M12,CS100,0,0,0,0,0,0
579,5.962,,,,,,,,,M22,cs31,0,0,0,0,0,0
580,3.7208333333333337,,,,,,,,,M41,cs22,0,0,0,0,0,0
581,3.15685,,,,,,,,,L42,cs10,0,0,0,0,0,0
582,12.346857142857143,,,,,,,,,L12,cs27,0,0,0,0,0,0
583,8.060153846153845,,,,,,,,,L21,cs54,0,0,0,0,0,0
584,10.6315,,,,,,,,,M41,cs40,0,0,0,0,0,0
585,4.590653846153845,,,,,,,,,M32,cs67,0,0,0,0,0,0
586,8.965399999999999,,,,,,,,,L12,TestRyan,0,0,0,0,0,0
587,11.635363636363635,,,,,,,,,L31,cs83,0,0,0,0,0,0
588,1.37,,,,,,,,,L12,test6,0,0,0,0,0,0
589,3.6674375,,,,,,,,,M42,cs22,0,0,0,0,0,0
590,10.578700000000001,,,,,,,,,L42,cs37,0,0,0,0,0,0
591,9.2729375,,,,,,,,,M11,cs23,0,0,0,0,0,0
592,3.752,,,,,,,,,L32,stefano1,0,0,0,0,0,0
593,12.419518518518519,,,,,,,,,M31,cs15,0,0,0,0,0,0
594,18.407416666666666,,,,,,,,,M11,cs51,0,0,0,0,0,0
595,11.16664705882353,,,,,,,,,L12,test,0,0,0,0,0,0
596,9.81342857142857,,,,,,,,,M11,CS100,0,0,0,0,0,0
597,27.0725,,,,,,,,,L22,cs05,0,0,0,0,0,0
598,4.813354838709677,,,,,,,,,M11,test999,0,0,0,0,0,0
599,41.686166666666665,,,,,,,,,L21,CS94,0,0,0,0,0,0
600,4.27984,,,,,,,,,M42,cs10,0,0,0,0,0,0
601,4.19275,,,,,,,,,M31,test01,0,0,0,0,0,0
602,8.1945,,,,,,,,,L32,cs20,0,0,0,0,0,0
603,20.06825,,,,,,,,,L11,cs51,0,0,0,0,0,0
604,7.625782608695652,,,,,,,,,M21,cs05,0,0,0,0,0,0
605,14.728,,,,,,,,,L22,cs14,0,0,0,0,0,0
606,3.13525,,,,,,,,,M22,cs17,0,0,0,0,0,0
607,10.6763,,,,,,,,,L22,cs55,0,0,0,0,0,0
608,8.056272727272727,,,,,,,,,M42,cs37,0,0,0,0,0,0
609,10.687545454545454,,,,,,,,,M21,cs45,0,0,0,0,0,0
610,24.31385714285714,,,,,,,,,L12,CS136,0,0,0,0,0,0
611,22.002,,,,,,,,,L32,cs82,0,0,0,0,0,0
612,25.728900000000003,,,,,,,,,L32,cs139,0,0,0,0,0,0
613,7.697333333333333,,,,,,,,,L31,cs125,0,0,0,0,0,0
614,2.72425,,,,,,,,,M41,subj01,0,0,0,0,0,0
615,11.566775,,,,,,,,,M41,CS95,0,0,0,0,0,0
616,21.159,,,,,,,,,nan,thomas clark,0,0,0,0,0,0
617,10.0600625,,,,,,,,,L12,CS135,0,0,0,0,0,0
618,10.396244897959184,,,,,,,,,L11,cs13,0,0,0,0,0,0
619,7.7985500000000005,,,,,,,,,L42,cs113,0,0,0,0,0,0
620,23.25676,,,,,,,,,M11,cs73,0,0,0,0,0,0
621,21.643526315789472,,,,,,,,,L22,CS130,0,0,0,0,0,0
622,2.6896666666666667,,,,,,,,,L32,test6,0,0,0,0,0,0
623,5.687666666666667,,,,,,,,,M22,cs55,0,0,0,0,0,0
624,3.3595,,,,,,,,,M11,test03,0,0,0,0,0,0
625,4.915,,,,,,,,,L12,stefano1,0,0,0,0,0,0
626,8.097617647058824,,,,,,,,,L12,cs64,0,0,0,0,0,0
627,5.5817,,,,,,,,,M41,cs41,0,0,0,0,0,0
628,8.161653846153845,,,,,,,,,M11,cs12,0,0,0,0,0,0
629,10.697388888888888,,,,,,,,,L22,cs87,0,0,0,0,0,0
630,10.99675,,,,,,,,,M31,cs20,0,0,0,0,0,0
631,6.956354838709677,,,,,,,,,L32,Stefano9,0,0,0,0,0,0
632,8.1894,,,,,,,,,M22,cs05,0,0,0,0,0,0
633,35.086375,,,,,,,,,L41,cs80,0,0,0,0,0,0
634,9.623285714285714,,,,,,,,,M42,cs113,0,0,0,0,0,0
635,9.603,,,,,,,,,M42,cs41,0,0,0,0,0,0
636,9.447740740740741,,,,,,,,,M32,cs18,0,0,0,0,0,0
637,5.357571428571428,,,,,,,,,M22,cs46,0,0,0,0,0,0
638,7.465083333333333,,,,,,,,,M41,cs113,0,0,0,0,0,0
639,3.43275,,,,,,,,,M12,TEST999,0,0,0,0,0,0
